Source	Target	#inTop50	#inCorpus	judgement	similarity
מעזריטש	קאפוליע	7	7	True	0.8366693258285522
מעזריטש	פאניוועז	10	27	True	0.8364409804344177
מעזריטש	קיידאן	12	24	True	0.8361176252365112
מעמעל	ניקוליוב	20	7	True	0.8169668912887573
מעמעל	דראהיטשין	10	2	True	0.8166601657867432
מעמעל	פאלטאווע	25	25	True	0.8102304935455322
מעמעל	פיריאטין	21	10	True	0.8092021346092224
מעמעל	נאוואגראד	9	12	True	0.807904839515686
מעמעל	מעזעריטש	9	18	True	0.8068023920059204
מעמעל	טילזיט	12	17	True	0.8059244155883789
מעמעל	מיטוי	8	6	True	0.8059203624725342
מעמעל	פאלעשטי	16	9	True	0.8043562173843384
מעמעל	פאצעפ	12	13	True	0.8031756281852722
מעמעל	הוראדאק	9	4	True	0.802193284034729
מעמעל	קראסילוב	29	5	True	0.801903247833252
מעמעל	גראייעווע	9	7	True	0.801120400428772
מעמעל	ראגאטשוב	10	5	True	0.8010052442550659
מעמעל	טאגאנדאג	19	13	True	0.8007245063781738
מעמעל	טשערקאססי	25	10	True	0.7995280623435974
מעמעל	הורארנא	20	5	True	0.7988108396530151
מעמעל	פיראטין	31	23	True	0.7988089323043823
מעמעל	פיקעלן	7	6	True	0.7975561618804932
מצרים	מצדים	1	24	True	0.8017084002494812
מצרים	במצרים	1	1132	True	0.7642606496810913
מצרים	סוריא	3	368	True	0.7579740285873413
מצרים	יון	1	2064	True	0.7530868053436279
מצרים	ומצרים	2	65	True	0.7277547121047974
מצרים	ואשור	2	14	True	0.7220812439918518
מצרים	אשור	2	330	True	0.7067943215370178
מצרים	ספרד	2	1664	True	0.69593346118927
מצרים	תונים	3	217	True	0.6958200931549072
מצרים	הודו	1	1689	True	0.6944621801376343
מצרים	כוש	2	154	True	0.6935026049613953
מצרים	וסוריא	1	33	True	0.6928932666778564
מצרים	סודאן	1	90	True	0.6905685067176819
מצרים	סוריה	1	9	True	0.6904600262641907
מצרים	בבל	3	764	True	0.6806445121765137
מצרים	מוקדון	1	88	True	0.6794693470001221
מצרים	הקדם	1	916	False	0.678159773349762
מצרים	ופרס	1	65	True	0.6762512922286987
מצרים	ויון	1	88	True	0.6759446859359741
נואיארק	בהאג	1	3	True	0.8893659114837646
נואיארק	ווערצעלי	3	2	True	0.8876019716262817
נויארק	לאנדאן	8	912	True	0.8099762201309204
נויארק	קונסטאנטינופולי	22	14	True	0.7779762744903564
נויארק	חיפו	13	12	True	0.7710123062133789
נויארק	ראטשעסטער	3	9	True	0.7707420587539673
נויארק	גאלוועסטאן	9	5	True	0.7703354358673096
נויארק	קאנסטאנטינאפעל	17	31	True	0.7678091526031494
נויארק	יאססי	11	125	True	0.7656888961791992
נויארק	ביירוט	6	39	True	0.7625625133514404
נויארק	באגראד	11	32	True	0.7623065710067749
נויארק	טראבלם	21	7	True	0.7605550289154053
נויארק	אוראן	11	18	True	0.7600571513175964
נויארק	באנדאד	10	12	True	0.7600116729736328
נויארק	פהילאדעלפהיא	12	9	True	0.7582250833511353
נויארק	דימייעווקי	29	7	True	0.7569746971130371
נויארק	מעלבורן	4	23	True	0.7558305263519287
נויארק	מאנטרעאל	5	8	True	0.7557477951049805
נויארק	אדעסע	3	6	True	0.7543273568153381
נויארק	באגדאד	6	49	True	0.7542903423309326
נויארק	מעלבארן	8	6	True	0.7542780637741089
ניוארק	לאראשא	4	2	True	0.9378826022148132
ניוארק	פרמישלא	2	3	True	0.9251259565353394
ניוארק	רדאקציא	1	0	False	0.9245465397834778
ניוארק	דעסוי	10	1	True	0.9219191074371338
ניויארק	במחזז	1	3	False	0.906063437461853
ניויארק	שארלעסטאן	6	1	True	0.8876736760139465
נייטרא	אסטראווא	9	7	True	0.8867087364196777
נייטרא	מאנהיים	13	6	True	0.8747417330741882
נייטרא	פרייבורג	13	14	True	0.8732972145080566
נייטרא	סטאניסלוי	14	7	True	0.8730977773666382
נייטרא	מארבורג	16	10	True	0.8651500940322876
נייטרא	קאלן	15	16	True	0.8634729385375977
נייטרא	לעגהארן	10	18	True	0.8615951538085938
נייטרא	ניישטעטין	18	8	True	0.8608084917068481
נייטרא	פאקס	7	7	True	0.8601241707801819
נייטרא	וועספרים	7	4	True	0.8599386215209961
נייטרא	ווירטעמבורג	23	4	True	0.8574510812759399
נייטרא	לודוויגסבורג	5	4	True	0.8568543791770935
נייטרא	בינגען	19	5	True	0.8554104566574097
נייטרא	פילזען	11	14	True	0.8533657789230347
נייטרא	טשיגירין	8	7	True	0.8529385328292847
נייטרא	גאטהענבורג	6	14	True	0.8521156311035156
ניעזין	פיראטין	31	23	True	0.8239774703979492
ניעזין	וולאדיסלאוואוו	16	13	True	0.816387414932251
ניעזין	בערדיטשוב	6	52	True	0.8147723078727722
ניעזין	טאטארבונאר	20	6	True	0.8136076927185059
ניעזין	באהסלאב	29	6	True	0.8100845813751221
ניעזין	סמילא	18	34	True	0.8043863773345947
ניעזין	קריוואזאר	20	11	True	0.8014625310897827
ניעזין	זעליכאוו	5	8	True	0.7977391481399536
ניעזין	טאמאשאוו	1	33	True	0.7969000935554504
ניעזין	קאנאטאפ	10	18	True	0.7954965829849243
ניעזין	מעזיבוז	14	16	True	0.7929428815841675
ניעזין	דיסנא	11	41	True	0.7922711372375488
ניעזין	קרינאק	12	6	True	0.7921102046966553
ניעזין	האראדאק	19	20	True	0.7879265546798706
ניעזין	קופישאק	8	7	True	0.7867871522903442
ניעזין	מינסק	29	410	True	0.7866629362106323
ניקלשבורג	לשאלוניק	4	1	True	0.939655601978302
ניקלשבורג	במבי	2	3	True	0.934792160987854
ניקלשבורג	קירקיסיאה	3	2	True	0.9326461553573608
ניקלשבורג	מיסלא	8	2	True	0.9278384447097778
ניקלשבורג	שזכרתם	1	2	False	0.927732527256012
ניקלשבורג	זעלין	1	1	True	0.9259823560714722
נירנבערג	ניישטעטין	18	8	True	0.8830817341804504
נירנבערג	פילזען	11	14	True	0.869749903678894
נירנבערג	ווארלא	15	4	True	0.866196870803833
נירנבערג	וועספרים	7	4	True	0.8627749681472778
נירנבערג	האיידעראבאד	4	5	True	0.8598451614379883
נירנבערג	קאפעללען	10	2	True	0.8552399277687073
נירנבערג	שטראססבורג	12	8	True	0.8526672720909119
נירנבערג	לאראש	7	11	True	0.8524372577667236
נירנבערג	געדינג	13	3	True	0.8492151498794556
נירנבערג	קארלסרוהע	29	4	True	0.8491141200065613
נירנבערג	פלאיעשטי	11	4	True	0.8476085662841797
נירנבערג	לסאלוניק	6	5	True	0.8470969200134277
נירנבערג	פאקשאני	5	5	True	0.8469287157058716
נירנבערג	סאמאקאף	9	13	True	0.8463407754898071
נירנבערג	ליסאכאן	5	4	True	0.844534695148468
נעזין	וחרצובותיו	2	2	False	0.9349844455718994
סאלוניקו	טעטואן	4	23	True	0.8619497418403625
סאלוניקו	פיליפופוליש	3	0	True	0.8595257997512817
סאלוניקו	סאמאקאף	9	13	True	0.8575745820999146
סאלוניקו	דארדאנעלל	2	0	True	0.8422854542732239
סאלוניקו	אדריאנופול	3	12	True	0.8362566828727722
סאלוניקו	חיפו	13	12	True	0.8325208425521851
סאלוניקו	אדרינופול	3	8	True	0.8322702050209045
סאלוניקו	קארלאווא	8	7	True	0.8314432501792908
סאלוניקו	ברוססא	4	16	True	0.8278899788856506
סאלוניקו	טראבלוס	5	7	True	0.8239589333534241
סאלוניקו	איזמיר	6	53	True	0.8227967023849487
סאלוניקו	וביירוט	3	8	True	0.8214111328125
סאלוניקו	רושטשוק	4	20	True	0.8212223052978516
סאלוניקי	קאפשטאדט	7	9	True	0.827263355255127
סאלוניקי	ברוססא	4	16	True	0.821226954460144
סאלוניקי	סאלוניקו	4	21	True	0.8168221712112427
סאלוניקי	טריפאלי	1	16	True	0.8103700876235962
סאלוניקי	גראנאדא	6	17	True	0.8027042746543884
סאלוניקי	פהיליפאפעל	5	19	True	0.8022177815437317
סאלוניקי	סיציליא	1	12	True	0.8021953105926514
סאלוניקי	קארעא	3	7	True	0.7989785671234131
סאלוניקי	רושטשוק	4	20	True	0.7984820604324341
סאלוניקי	שאלוניקי	7	28	True	0.7980514764785767
סאלוניקי	איסמאיל	1	37	True	0.796833336353302
סאלוניקי	אדריאנופול	3	12	True	0.7966832518577576
סאלוניקי	וסאלוניקו	2	2	True	0.7921011447906494
סאלוניקי	סמירנא	5	39	True	0.7917453050613403
סאלוניקי	פעקין	2	16	True	0.790856122970581
סאלוניקי	שטראסבורג	4	68	True	0.7906657457351685
סאלוניקי	מאלדאווא	4	15	True	0.7906142473220825
סאראטאוו	וואראנעזש	5	7	True	0.8481169939041138
סאראטאוו	אסטראהאן	4	18	True	0.8419538736343384
סאראטאוו	עקאטערינאסלאוו	2	1	True	0.8288949728012085
סאראטאוו	טווער	8	19	True	0.8225613236427307
סאראטאוו	לאשיטץ	3	6	True	0.8194593191146851
סאראטאוו	קאנאטאפ	10	18	True	0.8183521628379822
סאראטאוו	פאדאליא	4	4	True	0.8181155920028687
סאראטאוו	קישענעוו	5	6	True	0.8178379535675049
סאראטאוו	ליפאוועץ	23	2	True	0.8120074272155762
סאראטאוו	יאראסלאוו	5	6	True	0.811339259147644
סאראטאוו	מאריופאל	10	11	True	0.8110812902450562
סאראטאוו	קארסון	10	5	True	0.810961127281189
סאראטאוו	ארעל	2	32	True	0.8098405003547668
סביוניטה	קרוטושין	5	3	True	0.912896454334259
סביוניטה	ווינציא	8	5	True	0.9082176685333252
סביוניטה	בליפסיא	2	3	True	0.9023466110229492
סביוניטה	הרלכג	3	0	False	0.9018092155456543
סביוניטה	יוזעפוף	7	5	True	0.9009524583816528
סביוניטה	בחומשים	7	4	False	0.8987417221069336
סביוניטה	ירושלמ	7	1	True	0.8936588764190674
סביוניטה	ובהערות	2	10	False	0.8931808471679688
סדילקאב	ליווארנו	11	7	True	0.8785848617553711
סדילקאב	למטמונים	8	6	False	0.875232458114624
סדילקאב	תקנז	6	0	False	0.8699747323989868
סדילקאב	זידיק	8	4	True	0.8680016398429871
סדילקאב	סיוון	10	10	False	0.8589625358581543
סדילקאב	פאראזאווא	5	4	True	0.858248233795166
סדילקאב	שלהי	3	16	False	0.8563250303268433
סדילקאב	שילהי	7	7	False	0.8554888963699341
סדילקאב	אליש	4	5	True	0.8523246049880981
סדילקאב	אווגוסטאוו	6	5	True	0.85042804479599
סדילקאב	ויניציאה	9	6	True	0.8497717380523682
סדילקאב	שעברשין	1	13	True	0.845462441444397
סדילקאוו	פאלאצק	11	12	True	0.9150024056434631
סדילקאוו	קראסילוב	29	5	True	0.9043404459953308
סדילקאוו	שאקי	25	9	True	0.901619553565979
סדילקאוו	הוראדאק	9	4	True	0.9014806747436523
סדילקאוו	קונסק	6	6	True	0.9013669490814209
סדילקאוו	דוביסאר	8	4	True	0.9001372456550598
סדילקאוו	איסקאראסט	8	6	True	0.8997032642364502
סדילקאוו	קריוואזאר	20	11	True	0.8987110257148743
סדילקאוו	נאוואגראדוואלינסק	21	3	True	0.8981083631515503
סדילקאוו	קוזניצא	19	4	True	0.8964017033576965
סדילקאוו	פאוולאגראד	13	7	True	0.895483672618866
סדילקאוו	המעלניק	12	14	True	0.8933824300765991
סדילקאוו	אוסטילא	10	4	True	0.8930490612983704
סדילקאוו	טאהנטשע	8	4	True	0.8923202753067017
סדילקאוו	סאראקא	14	16	True	0.8919851183891296
סדילקאוו	סטאלבצי	19	11	True	0.8914902210235596
סדילקאוו	לאנצקרוניע	13	3	True	0.891002893447876
סדילקוב	קאידאנאוו	15	2	True	0.9494616389274597
סדילקוב	דמיטראווקע	6	5	True	0.9477471113204956
סדילקוב	האמסק	5	14	True	0.9467141628265381
סדילקוב	דראהיטשין	10	2	True	0.941740095615387
סדילקוב	ראצקי	9	3	True	0.940535306930542
סדילקוב	לוקניק	13	3	True	0.9399300813674927
סדילקוב	קאפולע	3	3	True	0.9387337565422058
סדילקוב	קארסאן	16	17	True	0.937767744064331
סדילקוב	ריטאווע	5	4	True	0.9371927976608276
סדילקוב	ברעזי	8	5	True	0.9370970129966736
סדילקוב	קראסילוב	29	5	True	0.9362411499023438
סדילקוב	אנאפאלי	4	4	True	0.9359800815582275
סדילקוב	מיכאלאווא	12	7	True	0.9352814555168152
סדילקוב	ארהיוב	11	9	True	0.9349376559257507
סדילקוב	פרילוק	1	3	True	0.9346307516098022
סובאלק	מאהילוב	12	81	True	0.8670626282691956
סובאלק	מינסק	29	410	True	0.8638339042663574
סובאלק	וויטעבסק	19	106	True	0.8637274503707886
סובאלק	ביעלסק	31	30	True	0.8627182245254517
סובאלק	מאריאמפאל	22	27	True	0.8578282594680786
סובאלק	פרען	35	24	True	0.8566112518310547
סובאלק	פאראליען	12	13	True	0.8553494215011597
סובאלק	לאמזא	26	112	True	0.8548403978347778
סובאלק	מאזיר	9	30	True	0.8521823287010193
סובאלק	שאוועל	26	46	True	0.8501380085945129
סובאלק	פלך	11	856	False	0.8489477634429932
סובאלק	פאלטאווא	17	48	True	0.8485867977142334
סובאלק	טשערקאססי	25	10	True	0.8447548747062683
סובאלק	הוראדנא	20	244	True	0.8428014516830444
סובאלק	סלוצק	12	43	True	0.8427157402038574
סובאלק	קאוואל	18	28	True	0.8412317037582397
סובאלק	פאלטאווע	25	25	True	0.8389725685119629
סובאלק	קאברין	10	35	True	0.8385494947433472
סובאלק	שעדליץ	10	29	True	0.8384859561920166
סופיאה	ברעמגארטען	44	1	True	0.9106128215789795
סופיאה	באללאראט	18	7	True	0.9002506136894226
סופיאה	ראמסגאט	14	8	True	0.897146999835968
סופיאה	גאלאטן	17	1	True	0.8920146226882935
סופיאה	רוסטצוק	15	7	True	0.8914636373519897
סופיאה	קאנסטאנטינאפל	4	5	True	0.8883006572723389
סופיאה	שאלוניק	10	4	True	0.8836078643798828
סופיאה	קונסטאנטינופולי	22	14	True	0.8822479844093323
סופיאה	מקונסטאנטינופולע	15	1	True	0.8809551000595093
סופיאה	נישוויעז	24	1	True	0.8804031610488892
סופיאה	קישינעוו	8	4	True	0.8797129392623901
סופיאה	קונסטאנטיננופולה	8	1	True	0.8797074556350708
סופיאה	סאדאגארא	21	3	True	0.8768400549888611
סופיאה	מבעלפאסט	12	3	True	0.875314474105835
סופיאה	באנדאד	10	12	True	0.874670147895813
סופיאה	אוגוסטאוו	29	6	True	0.8730025291442871
סופיאה	מאונגרן	11	4	True	0.8723204135894775
סופיאה	קאראלופקא	13	6	True	0.8716597557067871
סופיאה	קאנסטאנטינאפעל	17	31	True	0.8712700605392456
סופיאה	ברעמגארטען	44	1	True	0.9106128215789795
סופיאה	באללאראט	18	7	True	0.9002506136894226
סופיאה	ראמסגאט	14	8	True	0.897146999835968
סופיאה	גאלאטן	17	1	True	0.8920146226882935
סופיאה	רוסטצוק	15	7	True	0.8914636373519897
סופיאה	קאנסטאנטינאפל	4	5	True	0.8883006572723389
סופיאה	שאלוניק	10	4	True	0.8836078643798828
סופיאה	קונסטאנטינופולי	22	14	True	0.8822479844093323
סופיאה	מקונסטאנטינופולע	15	1	True	0.8809551000595093
סופיאה	נישוויעז	24	1	True	0.8804031610488892
סופיאה	קישינעוו	8	4	True	0.8797129392623901
סופיאה	קונסטאנטיננופולה	8	1	True	0.8797074556350708
סופיאה	סאדאגארא	21	3	True	0.8768400549888611
סופיאה	מבעלפאסט	12	3	True	0.875314474105835
סופיאה	באנדאד	10	12	True	0.874670147895813
סופיאה	אוגוסטאוו	29	6	True	0.8730025291442871
סופיאה	מאונגרן	11	4	True	0.8723204135894775
סופיאה	קאראלופקא	13	6	True	0.8716597557067871
סופיאה	קאנסטאנטינאפעל	17	31	True	0.8712700605392456
סופיה	רוסטושוק	1	30	True	0.9072149991989136
סופיה	ווידין	1	65	True	0.9012926816940308
סופיה	ופלעוונא	1	14	True	0.8985178470611572
סופיה	והחלוץ	1	17	False	0.8834869861602783
סופיה	ושומלא	1	14	True	0.8832929134368896
